,Start_Time,Start_Label,End_Time,End_Label
374,8:03 AM,AM_TIME_START,9:03 AM,AM_TIME_END
375,eight o three AM,AM_TIME_START,nine o three AM,AM_TIME_END
376,09:03,AM_TIME_START,10:03,AM_TIME_END
377,nine o three,AM_TIME_START,ten o three,AM_TIME_END
378,10:03 AM,AM_TIME_START,11:03 a.m.,AM_TIME_END
379,ten o three AM,AM_TIME_START,eleven o three a.m.,AM_TIME_END
380,11:03 AM,AM_TIME_START,12:03 PM,PM_TIME_END
381,eleven o three AM,AM_TIME_START,twelve o three in the evening,PM_TIME_END
382,12:03 a.m.,AM_TIME_START,01:03 AM,AM_TIME_END
383,twelve o three a.m.,AM_TIME_START,one o three AM,AM_TIME_END
384,12:03None,PM_TIME_START,01:03 P.M.,PM_TIME_END
385,twelve o threeNone,PM_TIME_START,one o three P.M.,PM_TIME_END
386,11:03,PM_TIME_START,12:03,AM_TIME_END
387,eleven o three,PM_TIME_START,twelve o three A.M.,AM_TIME_END
388,10:03 P.M.,PM_TIME_START,11:03 at night,PM_TIME_END
389,ten o three P.M.,PM_TIME_START,eleven o three at night,PM_TIME_END
390,09:03 PM,PM_TIME_START,10:03 PM,PM_TIME_END
391,nine o three PM,PM_TIME_START,ten o three PM,PM_TIME_END
392,8:03 p.m.,PM_TIME_START,09:03 at night,PM_TIME_END
393,eight o three p.m.,PM_TIME_START,nine o three at night,PM_TIME_END
394,7:03 p.m.,PM_TIME_START,08:03,PM_TIME_END
395,seven o three p.m.,PM_TIME_START,eight o three,PM_TIME_END
396,06:03 in the evening,PM_TIME_START,7:03 PM,PM_TIME_END
397,six o three in the evening,PM_TIME_START,seven o three PM,PM_TIME_END
398,5:03 P.M.,PM_TIME_START,6:03,PM_TIME_END
399,five o three P.M.,PM_TIME_START,six o three,PM_TIME_END
400,4:03 in the afternoon,PM_TIME_START,5:03,PM_TIME_END
401,four o three in the afternoon,PM_TIME_START,five o three,PM_TIME_END
402,03:03 PM,PM_TIME_START,4:03,PM_TIME_END
403,three o three PM,PM_TIME_START,four o three,PM_TIME_END
404,02:03 pm,PM_TIME_START,3:03 pm,PM_TIME_END
405,two o three pm,PM_TIME_START,three o three pm,PM_TIME_END
406,01:03 pm,PM_TIME_START,02:03 in the afternoon,PM_TIME_END
407,one o three pm,PM_TIME_START,two o three in the afternoon,PM_TIME_END
408,00:03,MILITARY_TIME_START,23:03,MILITARY_TIME_END
409,00:03 hours,MILITARY_TIME_START,23:03 hours,MILITARY_TIME_END
410,twenty-four hundred zero three,MILITARY_TIME_START,twenty-three hundred zero three,MILITARY_TIME_END
411,01:03,MILITARY_TIME_START,22:03,MILITARY_TIME_END
412,01:03 hours,MILITARY_TIME_START,22:03 hours,MILITARY_TIME_END
413,one hundred zero three,MILITARY_TIME_START,twenty-two hundred zero three,MILITARY_TIME_END
414,02:03,MILITARY_TIME_START,21:03,MILITARY_TIME_END
415,02:03 hours,MILITARY_TIME_START,21:03 hours,MILITARY_TIME_END
416,two hundred zero three,MILITARY_TIME_START,twenty-one hundred zero three,MILITARY_TIME_END
417,03:03,MILITARY_TIME_START,20:03,MILITARY_TIME_END
418,03:03 hours,MILITARY_TIME_START,20:03 hours,MILITARY_TIME_END
419,three hundred zero three,MILITARY_TIME_START,twenty hundred zero three,MILITARY_TIME_END
420,04:03,MILITARY_TIME_START,19:03,MILITARY_TIME_END
421,04:03 hours,MILITARY_TIME_START,19:03 hours,MILITARY_TIME_END
422,four hundred zero three,MILITARY_TIME_START,nineteen hundred zero three,MILITARY_TIME_END
423,05:03,MILITARY_TIME_START,18:03,MILITARY_TIME_END
424,05:03 hours,MILITARY_TIME_START,18:03 hours,MILITARY_TIME_END
425,five hundred zero three,MILITARY_TIME_START,eighteen hundred zero three,MILITARY_TIME_END
426,06:03,MILITARY_TIME_START,17:03,MILITARY_TIME_END
427,06:03 hours,MILITARY_TIME_START,17:03 hours,MILITARY_TIME_END
428,six hundred zero three,MILITARY_TIME_START,seventeen hundred zero three,MILITARY_TIME_END
429,07:03,MILITARY_TIME_START,16:03,MILITARY_TIME_END
430,07:03 hours,MILITARY_TIME_START,16:03 hours,MILITARY_TIME_END
431,seven hundred zero three,MILITARY_TIME_START,sixteen hundred zero three,MILITARY_TIME_END
432,08:03,MILITARY_TIME_START,15:03,MILITARY_TIME_END
433,08:03 hours,MILITARY_TIME_START,15:03 hours,MILITARY_TIME_END
434,eight hundred zero three,MILITARY_TIME_START,fifteen hundred zero three,MILITARY_TIME_END
435,09:03,MILITARY_TIME_START,14:03,MILITARY_TIME_END
436,09:03 hours,MILITARY_TIME_START,14:03 hours,MILITARY_TIME_END
437,nine hundred zero three,MILITARY_TIME_START,fourteen hundred zero three,MILITARY_TIME_END
438,10:03,MILITARY_TIME_START,13:03,MILITARY_TIME_END
439,10:03 hours,MILITARY_TIME_START,13:03 hours,MILITARY_TIME_END
440,ten hundred zero three,MILITARY_TIME_START,thirteen hundred zero three,MILITARY_TIME_END
441,11:03,MILITARY_TIME_START,12:03,MILITARY_TIME_END
442,11:03 hours,MILITARY_TIME_START,12:03 hours,MILITARY_TIME_END
443,eleven hundred zero three,MILITARY_TIME_START,twelve hundred zero three,MILITARY_TIME_END
444,12:03,MILITARY_TIME_START,11:03,MILITARY_TIME_END
445,12:03 hours,MILITARY_TIME_START,11:03 hours,MILITARY_TIME_END
446,twelve hundred zero three,MILITARY_TIME_START,eleven hundred zero three,MILITARY_TIME_END
447,13:03,MILITARY_TIME_START,10:03,MILITARY_TIME_END
448,13:03 hours,MILITARY_TIME_START,10:03 hours,MILITARY_TIME_END
449,thirteen hundred zero three,MILITARY_TIME_START,ten hundred zero three,MILITARY_TIME_END
450,14:03,MILITARY_TIME_START,09:03,MILITARY_TIME_END
451,14:03 hours,MILITARY_TIME_START,09:03 hours,MILITARY_TIME_END
452,fourteen hundred zero three,MILITARY_TIME_START,nine hundred zero three,MILITARY_TIME_END
453,15:03,MILITARY_TIME_START,08:03,MILITARY_TIME_END
454,15:03 hours,MILITARY_TIME_START,08:03 hours,MILITARY_TIME_END
455,fifteen hundred zero three,MILITARY_TIME_START,eight hundred zero three,MILITARY_TIME_END
456,16:03,MILITARY_TIME_START,07:03,MILITARY_TIME_END
457,16:03 hours,MILITARY_TIME_START,07:03 hours,MILITARY_TIME_END
458,sixteen hundred zero three,MILITARY_TIME_START,seven hundred zero three,MILITARY_TIME_END
459,17:03,MILITARY_TIME_START,06:03,MILITARY_TIME_END
460,17:03 hours,MILITARY_TIME_START,06:03 hours,MILITARY_TIME_END
461,seventeen hundred zero three,MILITARY_TIME_START,six hundred zero three,MILITARY_TIME_END
462,18:03,MILITARY_TIME_START,05:03,MILITARY_TIME_END
463,18:03 hours,MILITARY_TIME_START,05:03 hours,MILITARY_TIME_END
464,eighteen hundred zero three,MILITARY_TIME_START,five hundred zero three,MILITARY_TIME_END
465,19:03,MILITARY_TIME_START,04:03,MILITARY_TIME_END
466,19:03 hours,MILITARY_TIME_START,04:03 hours,MILITARY_TIME_END
467,nineteen hundred zero three,MILITARY_TIME_START,four hundred zero three,MILITARY_TIME_END
468,20:03,MILITARY_TIME_START,03:03,MILITARY_TIME_END
469,20:03 hours,MILITARY_TIME_START,03:03 hours,MILITARY_TIME_END
470,twenty hundred zero three,MILITARY_TIME_START,three hundred zero three,MILITARY_TIME_END
471,21:03,MILITARY_TIME_START,02:03,MILITARY_TIME_END
472,21:03 hours,MILITARY_TIME_START,02:03 hours,MILITARY_TIME_END
473,twenty-one hundred zero three,MILITARY_TIME_START,two hundred zero three,MILITARY_TIME_END
474,22:03,MILITARY_TIME_START,01:03,MILITARY_TIME_END
475,22:03 hours,MILITARY_TIME_START,01:03 hours,MILITARY_TIME_END
476,twenty-two hundred zero three,MILITARY_TIME_START,one hundred zero three,MILITARY_TIME_END
477,23:03,MILITARY_TIME_START,00:03,MILITARY_TIME_END
478,23:03 hours,MILITARY_TIME_START,00:03 hours,MILITARY_TIME_END
479,twenty-three hundred zero three,MILITARY_TIME_START,zero hundred zero three,MILITARY_TIME_END
480,1:04 AM,AM_TIME_START,02:04,AM_TIME_END
481,one o four AM,AM_TIME_START,two o four,AM_TIME_END
482,02:04 AM,AM_TIME_START,03:04 a.m.,AM_TIME_END
483,two o four AM,AM_TIME_START,three o four a.m.,AM_TIME_END
484,3:04 AM,AM_TIME_START,04:04 A.M.,AM_TIME_END
485,three o four AM,AM_TIME_START,four o four A.M.,AM_TIME_END
486,04:04 a.m.,AM_TIME_START,05:04 A.M.,AM_TIME_END
487,four o four a.m.,AM_TIME_START,five o four A.M.,AM_TIME_END
488,5:04 a.m.,AM_TIME_START,06:04 A.M.,AM_TIME_END
489,five o four a.m.,AM_TIME_START,six o four A.M.,AM_TIME_END
490,6:04 a.m.,AM_TIME_START,07:04 A.M.,AM_TIME_END
491,six o four a.m.,AM_TIME_START,seven o four A.M.,AM_TIME_END
492,7:04 AM,AM_TIME_START,8:04 am,AM_TIME_END
493,seven o four AM,AM_TIME_START,eight o four am,AM_TIME_END
494,08:04 o'clock,AM_TIME_START,09:04 a.m.,AM_TIME_END
495,eight o four o'clock,AM_TIME_START,nine o four a.m.,AM_TIME_END
496,9:04,AM_TIME_START,10:04 a.m.,AM_TIME_END
497,nine o four,AM_TIME_START,ten o four a.m.,AM_TIME_END
498,10:04 am,AM_TIME_START,11:04 A.M.,AM_TIME_END
499,ten o four am,AM_TIME_START,eleven o four A.M.,AM_TIME_END
500,11:04 o'clock,AM_TIME_START,12:04 in the evening,PM_TIME_END
501,eleven o four o'clock,AM_TIME_START,twelve o four pm,PM_TIME_END
502,12:04 AM,AM_TIME_START,1:04 am,AM_TIME_END
503,twelve o four AM,AM_TIME_START,one o four am,AM_TIME_END
504,12:04None,PM_TIME_START,1:04 pm,PM_TIME_END
505,twelve o fourNone,PM_TIME_START,one o four pm,PM_TIME_END
506,11:04 PM,PM_TIME_START,12:04 AM,AM_TIME_END
507,eleven o four PM,PM_TIME_START,twelve o four a.m.,AM_TIME_END
508,10:04 at night,PM_TIME_START,11:04 PM,PM_TIME_END
509,ten o four at night,PM_TIME_START,eleven o four PM,PM_TIME_END
510,9:04 pm,PM_TIME_START,10:04,PM_TIME_END
511,nine o four pm,PM_TIME_START,ten o four,PM_TIME_END
512,8:04 in the evening,PM_TIME_START,9:04 at night,PM_TIME_END
513,eight o four in the evening,PM_TIME_START,nine o four at night,PM_TIME_END
514,07:04 P.M.,PM_TIME_START,08:04 PM,PM_TIME_END
515,seven o four P.M.,PM_TIME_START,eight o four PM,PM_TIME_END
516,06:04 P.M.,PM_TIME_START,7:04 p.m.,PM_TIME_END
517,six o four P.M.,PM_TIME_START,seven o four p.m.,PM_TIME_END
518,05:04 P.M.,PM_TIME_START,6:04 PM,PM_TIME_END
519,five o four P.M.,PM_TIME_START,six o four PM,PM_TIME_END
520,04:04 PM,PM_TIME_START,05:04,PM_TIME_END
521,four o four PM,PM_TIME_START,five o four,PM_TIME_END
522,3:04,PM_TIME_START,04:04 in the afternoon,PM_TIME_END
523,three o four,PM_TIME_START,four o four in the afternoon,PM_TIME_END
524,2:04 in the afternoon,PM_TIME_START,3:04 in the afternoon,PM_TIME_END
525,two o four in the afternoon,PM_TIME_START,three o four in the afternoon,PM_TIME_END
526,01:04,PM_TIME_START,2:04 pm,PM_TIME_END
527,one o four,PM_TIME_START,two o four pm,PM_TIME_END
528,00:04,MILITARY_TIME_START,23:04,MILITARY_TIME_END
529,00:04 hours,MILITARY_TIME_START,23:04 hours,MILITARY_TIME_END
530,zero zero zero four,MILITARY_TIME_START,twenty-three hundred zero four,MILITARY_TIME_END
531,01:04,MILITARY_TIME_START,22:04,MILITARY_TIME_END
532,01:04 hours,MILITARY_TIME_START,22:04 hours,MILITARY_TIME_END
533,one hundred zero four,MILITARY_TIME_START,twenty-two hundred zero four,MILITARY_TIME_END
534,02:04,MILITARY_TIME_START,21:04,MILITARY_TIME_END
535,02:04 hours,MILITARY_TIME_START,21:04 hours,MILITARY_TIME_END
536,two hundred zero four,MILITARY_TIME_START,twenty-one hundred zero four,MILITARY_TIME_END
537,03:04,MILITARY_TIME_START,20:04,MILITARY_TIME_END
538,03:04 hours,MILITARY_TIME_START,20:04 hours,MILITARY_TIME_END
539,three hundred zero four,MILITARY_TIME_START,twenty hundred zero four,MILITARY_TIME_END
540,04:04,MILITARY_TIME_START,19:04,MILITARY_TIME_END
541,04:04 hours,MILITARY_TIME_START,19:04 hours,MILITARY_TIME_END
542,four hundred zero four,MILITARY_TIME_START,nineteen hundred zero four,MILITARY_TIME_END
543,05:04,MILITARY_TIME_START,18:04,MILITARY_TIME_END
544,05:04 hours,MILITARY_TIME_START,18:04 hours,MILITARY_TIME_END
545,five hundred zero four,MILITARY_TIME_START,eighteen hundred zero four,MILITARY_TIME_END
546,06:04,MILITARY_TIME_START,17:04,MILITARY_TIME_END
547,06:04 hours,MILITARY_TIME_START,17:04 hours,MILITARY_TIME_END
548,six hundred zero four,MILITARY_TIME_START,seventeen hundred zero four,MILITARY_TIME_END
549,07:04,MILITARY_TIME_START,16:04,MILITARY_TIME_END
550,07:04 hours,MILITARY_TIME_START,16:04 hours,MILITARY_TIME_END
551,seven hundred zero four,MILITARY_TIME_START,sixteen hundred zero four,MILITARY_TIME_END
552,08:04,MILITARY_TIME_START,15:04,MILITARY_TIME_END
553,08:04 hours,MILITARY_TIME_START,15:04 hours,MILITARY_TIME_END
554,eight hundred zero four,MILITARY_TIME_START,fifteen hundred zero four,MILITARY_TIME_END
555,09:04,MILITARY_TIME_START,14:04,MILITARY_TIME_END
556,09:04 hours,MILITARY_TIME_START,14:04 hours,MILITARY_TIME_END
557,nine hundred zero four,MILITARY_TIME_START,fourteen hundred zero four,MILITARY_TIME_END
558,10:04,MILITARY_TIME_START,13:04,MILITARY_TIME_END
559,10:04 hours,MILITARY_TIME_START,13:04 hours,MILITARY_TIME_END
560,ten hundred zero four,MILITARY_TIME_START,thirteen hundred zero four,MILITARY_TIME_END
561,11:04,MILITARY_TIME_START,12:04,MILITARY_TIME_END
562,11:04 hours,MILITARY_TIME_START,12:04 hours,MILITARY_TIME_END
563,eleven hundred zero four,MILITARY_TIME_START,twelve hundred zero four,MILITARY_TIME_END
564,12:04,MILITARY_TIME_START,11:04,MILITARY_TIME_END
565,12:04 hours,MILITARY_TIME_START,11:04 hours,MILITARY_TIME_END
566,twelve hundred zero four,MILITARY_TIME_START,eleven hundred zero four,MILITARY_TIME_END
567,13:04,MILITARY_TIME_START,10:04,MILITARY_TIME_END
568,13:04 hours,MILITARY_TIME_START,10:04 hours,MILITARY_TIME_END
569,thirteen hundred zero four,MILITARY_TIME_START,ten hundred zero four,MILITARY_TIME_END
570,14:04,MILITARY_TIME_START,09:04,MILITARY_TIME_END
571,14:04 hours,MILITARY_TIME_START,09:04 hours,MILITARY_TIME_END
572,fourteen hundred zero four,MILITARY_TIME_START,nine hundred zero four,MILITARY_TIME_END
573,15:04,MILITARY_TIME_START,08:04,MILITARY_TIME_END
574,15:04 hours,MILITARY_TIME_START,08:04 hours,MILITARY_TIME_END
575,fifteen hundred zero four,MILITARY_TIME_START,eight hundred zero four,MILITARY_TIME_END
576,16:04,MILITARY_TIME_START,07:04,MILITARY_TIME_END
577,16:04 hours,MILITARY_TIME_START,07:04 hours,MILITARY_TIME_END
578,sixteen hundred zero four,MILITARY_TIME_START,seven hundred zero four,MILITARY_TIME_END
579,17:04,MILITARY_TIME_START,06:04,MILITARY_TIME_END
580,17:04 hours,MILITARY_TIME_START,06:04 hours,MILITARY_TIME_END
581,seventeen hundred zero four,MILITARY_TIME_START,six hundred zero four,MILITARY_TIME_END
582,18:04,MILITARY_TIME_START,05:04,MILITARY_TIME_END
583,18:04 hours,MILITARY_TIME_START,05:04 hours,MILITARY_TIME_END
584,eighteen hundred zero four,MILITARY_TIME_START,five hundred zero four,MILITARY_TIME_END
585,19:04,MILITARY_TIME_START,04:04,MILITARY_TIME_END
586,19:04 hours,MILITARY_TIME_START,04:04 hours,MILITARY_TIME_END
587,nineteen hundred zero four,MILITARY_TIME_START,four hundred zero four,MILITARY_TIME_END
588,20:04,MILITARY_TIME_START,03:04,MILITARY_TIME_END
589,20:04 hours,MILITARY_TIME_START,03:04 hours,MILITARY_TIME_END
590,twenty hundred zero four,MILITARY_TIME_START,three hundred zero four,MILITARY_TIME_END
591,21:04,MILITARY_TIME_START,02:04,MILITARY_TIME_END
592,21:04 hours,MILITARY_TIME_START,02:04 hours,MILITARY_TIME_END
593,twenty-one hundred zero four,MILITARY_TIME_START,two hundred zero four,MILITARY_TIME_END
594,22:04,MILITARY_TIME_START,01:04,MILITARY_TIME_END
595,22:04 hours,MILITARY_TIME_START,01:04 hours,MILITARY_TIME_END
596,twenty-two hundred zero four,MILITARY_TIME_START,one hundred zero four,MILITARY_TIME_END
597,23:04,MILITARY_TIME_START,00:04,MILITARY_TIME_END
598,23:04 hours,MILITARY_TIME_START,00:04 hours,MILITARY_TIME_END
599,twenty-three hundred zero four,MILITARY_TIME_START,zero zero zero four,MILITARY_TIME_END
600,1:05 a.m.,AM_TIME_START,2:05,AM_TIME_END
601,one o five a.m.,AM_TIME_START,two o five,AM_TIME_END
602,2:05 AM,AM_TIME_START,03:05,AM_TIME_END
603,two o five AM,AM_TIME_START,three o five,AM_TIME_END
604,3:05 o'clock,AM_TIME_START,04:05,AM_TIME_END
605,three o five o'clock,AM_TIME_START,four o five,AM_TIME_END
606,04:05 am,AM_TIME_START,5:05 A.M.,AM_TIME_END
607,four o five am,AM_TIME_START,five o five A.M.,AM_TIME_END
608,05:05 o'clock,AM_TIME_START,06:05 in the morning,AM_TIME_END
609,five o five o'clock,AM_TIME_START,six o five in the morning,AM_TIME_END
610,06:05,AM_TIME_START,7:05 a.m.,AM_TIME_END
611,six o five,AM_TIME_START,seven o five a.m.,AM_TIME_END
612,7:05,AM_TIME_START,8:05,AM_TIME_END
613,seven o five,AM_TIME_START,eight o five,AM_TIME_END
614,08:05 a.m.,AM_TIME_START,09:05 in the morning,AM_TIME_END
615,eight o five a.m.,AM_TIME_START,nine o five in the morning,AM_TIME_END
616,09:05 a.m.,AM_TIME_START,10:05 am,AM_TIME_END
617,nine o five a.m.,AM_TIME_START,ten o five am,AM_TIME_END
618,10:05 o'clock,AM_TIME_START,11:05,AM_TIME_END
619,ten o five o'clock,AM_TIME_START,eleven o five,AM_TIME_END
620,11:05 o'clock,AM_TIME_START,12:05,PM_TIME_END
621,eleven o five o'clock,AM_TIME_START,twelve o five in the afternoon,PM_TIME_END
622,12:05 am,AM_TIME_START,1:05,AM_TIME_END
623,twelve o five am,AM_TIME_START,one o five,AM_TIME_END
624,12:05None,PM_TIME_START,01:05 in the afternoon,PM_TIME_END
625,twelve o fiveNone,PM_TIME_START,one o five in the afternoon,PM_TIME_END
626,11:05 PM,PM_TIME_START,12:05 in the morning,AM_TIME_END
627,eleven o five PM,PM_TIME_START,twelve o five AM,AM_TIME_END
628,10:05 at night,PM_TIME_START,11:05 p.m.,PM_TIME_END
629,ten o five at night,PM_TIME_START,eleven o five p.m.,PM_TIME_END
630,09:05 PM,PM_TIME_START,10:05 pm,PM_TIME_END
631,nine o five PM,PM_TIME_START,ten o five pm,PM_TIME_END
632,08:05 pm,PM_TIME_START,09:05 P.M.,PM_TIME_END
633,eight o five pm,PM_TIME_START,nine o five P.M.,PM_TIME_END
634,07:05 PM,PM_TIME_START,08:05 PM,PM_TIME_END
635,seven o five PM,PM_TIME_START,eight o five PM,PM_TIME_END
636,06:05 p.m.,PM_TIME_START,7:05 p.m.,PM_TIME_END
637,six o five p.m.,PM_TIME_START,seven o five p.m.,PM_TIME_END
638,05:05 P.M.,PM_TIME_START,06:05 PM,PM_TIME_END
639,five o five P.M.,PM_TIME_START,six o five PM,PM_TIME_END
640,4:05 p.m.,PM_TIME_START,05:05 pm,PM_TIME_END
641,four o five p.m.,PM_TIME_START,five o five pm,PM_TIME_END
642,3:05,PM_TIME_START,4:05 PM,PM_TIME_END
643,three o five,PM_TIME_START,four o five PM,PM_TIME_END
644,2:05 pm,PM_TIME_START,3:05 in the afternoon,PM_TIME_END
645,two o five pm,PM_TIME_START,three o five in the afternoon,PM_TIME_END
646,01:05 pm,PM_TIME_START,2:05 PM,PM_TIME_END
647,one o five pm,PM_TIME_START,two o five PM,PM_TIME_END
648,00:05,MILITARY_TIME_START,23:05,MILITARY_TIME_END
649,00:05 hours,MILITARY_TIME_START,23:05 hours,MILITARY_TIME_END
650,zero zero zero five,MILITARY_TIME_START,twenty-three hundred zero five,MILITARY_TIME_END
651,01:05,MILITARY_TIME_START,22:05,MILITARY_TIME_END
652,01:05 hours,MILITARY_TIME_START,22:05 hours,MILITARY_TIME_END
653,one hundred zero five,MILITARY_TIME_START,twenty-two hundred zero five,MILITARY_TIME_END
654,02:05,MILITARY_TIME_START,21:05,MILITARY_TIME_END
655,02:05 hours,MILITARY_TIME_START,21:05 hours,MILITARY_TIME_END
656,two hundred zero five,MILITARY_TIME_START,twenty-one hundred zero five,MILITARY_TIME_END
657,03:05,MILITARY_TIME_START,20:05,MILITARY_TIME_END
658,03:05 hours,MILITARY_TIME_START,20:05 hours,MILITARY_TIME_END
659,three hundred zero five,MILITARY_TIME_START,twenty hundred zero five,MILITARY_TIME_END
660,04:05,MILITARY_TIME_START,19:05,MILITARY_TIME_END
661,04:05 hours,MILITARY_TIME_START,19:05 hours,MILITARY_TIME_END
662,four hundred zero five,MILITARY_TIME_START,nineteen hundred zero five,MILITARY_TIME_END
663,05:05,MILITARY_TIME_START,18:05,MILITARY_TIME_END
664,05:05 hours,MILITARY_TIME_START,18:05 hours,MILITARY_TIME_END
665,five hundred zero five,MILITARY_TIME_START,eighteen hundred zero five,MILITARY_TIME_END
666,06:05,MILITARY_TIME_START,17:05,MILITARY_TIME_END
667,06:05 hours,MILITARY_TIME_START,17:05 hours,MILITARY_TIME_END
668,six hundred zero five,MILITARY_TIME_START,seventeen hundred zero five,MILITARY_TIME_END
669,07:05,MILITARY_TIME_START,16:05,MILITARY_TIME_END
670,07:05 hours,MILITARY_TIME_START,16:05 hours,MILITARY_TIME_END
671,seven hundred zero five,MILITARY_TIME_START,sixteen hundred zero five,MILITARY_TIME_END
672,08:05,MILITARY_TIME_START,15:05,MILITARY_TIME_END
673,08:05 hours,MILITARY_TIME_START,15:05 hours,MILITARY_TIME_END
674,eight hundred zero five,MILITARY_TIME_START,fifteen hundred zero five,MILITARY_TIME_END
675,09:05,MILITARY_TIME_START,14:05,MILITARY_TIME_END
676,09:05 hours,MILITARY_TIME_START,14:05 hours,MILITARY_TIME_END
677,nine hundred zero five,MILITARY_TIME_START,fourteen hundred zero five,MILITARY_TIME_END
678,10:05,MILITARY_TIME_START,13:05,MILITARY_TIME_END
679,10:05 hours,MILITARY_TIME_START,13:05 hours,MILITARY_TIME_END
680,ten hundred zero five,MILITARY_TIME_START,thirteen hundred zero five,MILITARY_TIME_END
681,11:05,MILITARY_TIME_START,12:05,MILITARY_TIME_END
682,11:05 hours,MILITARY_TIME_START,12:05 hours,MILITARY_TIME_END
683,eleven hundred zero five,MILITARY_TIME_START,twelve hundred zero five,MILITARY_TIME_END
684,12:05,MILITARY_TIME_START,11:05,MILITARY_TIME_END
685,12:05 hours,MILITARY_TIME_START,11:05 hours,MILITARY_TIME_END
686,twelve hundred zero five,MILITARY_TIME_START,eleven hundred zero five,MILITARY_TIME_END
687,13:05,MILITARY_TIME_START,10:05,MILITARY_TIME_END
688,13:05 hours,MILITARY_TIME_START,10:05 hours,MILITARY_TIME_END
689,thirteen hundred zero five,MILITARY_TIME_START,ten hundred zero five,MILITARY_TIME_END
690,14:05,MILITARY_TIME_START,09:05,MILITARY_TIME_END
691,14:05 hours,MILITARY_TIME_START,09:05 hours,MILITARY_TIME_END
692,fourteen hundred zero five,MILITARY_TIME_START,nine hundred zero five,MILITARY_TIME_END
693,15:05,MILITARY_TIME_START,08:05,MILITARY_TIME_END
694,15:05 hours,MILITARY_TIME_START,08:05 hours,MILITARY_TIME_END
695,fifteen hundred zero five,MILITARY_TIME_START,eight hundred zero five,MILITARY_TIME_END
696,16:05,MILITARY_TIME_START,07:05,MILITARY_TIME_END
697,16:05 hours,MILITARY_TIME_START,07:05 hours,MILITARY_TIME_END
698,sixteen hundred zero five,MILITARY_TIME_START,seven hundred zero five,MILITARY_TIME_END
699,17:05,MILITARY_TIME_START,06:05,MILITARY_TIME_END
700,17:05 hours,MILITARY_TIME_START,06:05 hours,MILITARY_TIME_END
701,seventeen hundred zero five,MILITARY_TIME_START,six hundred zero five,MILITARY_TIME_END
